listing_id,price,accommodates,bedrooms,bathrooms,room_type,property_type,review_scores_rating,booking_rate,weekend_booking_rate,summer_booking_rate,winter_booking_rate,total_review_count,recent_review_count,avg_review_length,estimated_annual_revenue,log_revenue
1248562163305776611,51.0,1,1.0,1.0,Shared room,Shared room in hotel,,0.9178082191780822,0.9134615384615384,0.9021739130434783,1.0,0.0,0.0,0.0,17085.0,9.746014693711563
1248565129891389426,51.0,1,1.0,1.0,Shared room,Shared room in hotel,4.42,0.9123287671232877,0.9134615384615384,0.9021739130434783,1.0,26.0,26.0,107.92307692307692,16983.0,9.740027003383092
1248571308046274930,51.0,1,1.0,1.0,Shared room,Shared room in hotel,3.88,0.9178082191780822,0.9134615384615384,0.9021739130434783,1.0,8.0,7.0,238.5,17085.0,9.746014693711563
1248572810327846055,51.0,1,1.0,1.0,Shared room,Shared room in hotel,3.0,0.9123287671232877,0.9134615384615384,0.9021739130434783,1.0,2.0,2.0,584.5,16983.0,9.740027003383092
1248577424168201557,46.0,1,1.0,1.0,Shared room,Shared room in hotel,,0.9178082191780822,0.9134615384615384,0.9021739130434783,1.0,0.0,0.0,0.0,15410.0,9.642836819135377
1248580736426208702,46.0,1,1.0,1.0,Shared room,Shared room in hotel,,0.9123287671232877,0.9134615384615384,0.9021739130434783,1.0,0.0,0.0,0.0,15318.0,9.636849167012697
1248585431813002313,46.0,1,1.0,1.0,Shared room,Shared room in hotel,,0.9123287671232877,0.9134615384615384,0.9021739130434783,1.0,0.0,0.0,0.0,15318.0,9.636849167012697
1248597713952482242,300.0,4,3.0,3.0,Entire home/apt,Entire condo,5.0,0.09041095890410959,0.08653846153846154,0.0,0.0,1.0,1.0,36.0,9900.0,9.200391041122515
1249172392960204286,109.0,3,1.0,1.0,Entire home/apt,Entire rental unit,4.71,0.4849315068493151,0.5,1.0,0.2111111111111111,7.0,7.0,331.14285714285717,19293.0,9.867549445730498
1249325096978332462,72.0,5,2.0,1.0,Entire home/apt,Entire rental unit,4.4,0.0273972602739726,0.04807692307692308,0.0,0.0,10.0,10.0,224.2,720.0,6.580639137284949
1249510421513334894,183.0,6,3.0,1.0,Entire home/apt,Entire rental unit,4.9,0.18904109589041096,0.19230769230769232,0.0,0.6,21.0,21.0,160.28571428571428,12627.000000000002,9.443671849677882
1250940298560352167,272.0,8,3.0,1.5,Entire home/apt,Entire townhouse,4.86,0.07123287671232877,0.11538461538461539,0.0,0.0,21.0,21.0,149.85714285714286,7071.999999999999,8.86403999703599
1250951233975719414,106.0,2,0.0,1.0,Entire home/apt,Entire rental unit,4.75,0.07671232876712329,0.09615384615384616,0.0,0.0,32.0,32.0,226.34375,2968.0000000000005,7.99598047476376
1251583845011029059,158.0,8,3.0,2.0,Entire home/apt,Entire rental unit,4.67,0.0273972602739726,0.028846153846153848,0.0,0.0,9.0,9.0,185.88888888888889,1579.9999999999998,7.3658128372094716
1252188220579382343,91.0,1,1.0,1.0,Entire home/apt,Entire condo,5.0,0.9041095890410958,0.9134615384615384,1.0,1.0,2.0,2.0,566.0,30029.999999999996,10.309985460456241
1252287982606282509,69.0,2,1.0,1.5,Private room,Private room in home,,0.16986301369863013,0.16346153846153846,0.0,0.0,0.0,0.0,0.0,4278.0,8.361474616416817
1252943953599434616,131.0,4,2.0,1.0,Entire home/apt,Entire rental unit,4.98,0.9178082191780822,0.9326923076923077,1.0,1.0,47.0,47.0,200.5531914893617,43885.0,10.689350641595816
1253004872814383530,166.0,6,2.0,1.5,Entire home/apt,Entire home,4.96,0.6465753424657534,0.6730769230769231,1.0,0.044444444444444446,26.0,26.0,370.1923076923077,39176.0,10.575845118888516
1253031746568302437,41.0,1,1.0,1.5,Private room,Private room in rental unit,4.0,0.043835616438356165,0.038461538461538464,0.0,0.0,5.0,5.0,153.0,656.0,6.48768401848461
1253070630171070556,44.0,1,1.0,1.0,Private room,Private room in home,,0.16986301369863013,0.16346153846153846,0.0,0.0,0.0,0.0,0.0,2728.0,7.911690520708339
1253095403027259118,48.0,2,1.0,1.0,Private room,Private room in home,,0.16986301369863013,0.16346153846153846,0.0,0.0,0.0,0.0,0.0,2976.0,7.998671361015776
1253388465502574679,192.0,2,1.0,1.0,Entire home/apt,Entire rental unit,,0.10136986301369863,0.09615384615384616,0.0,0.0,0.0,0.0,0.0,7103.999999999999,8.868554040531201
1253629821077866493,221.0,6,2.0,1.5,Entire home/apt,Entire townhouse,4.92,0.42191780821917807,0.4230769230769231,0.7934782608695652,0.16666666666666666,38.0,38.0,207.8684210526316,34034.0,10.435144685882051
1253708983272069866,96.0,9,2.0,1.0,Entire home/apt,Entire rental unit,4.83,0.7863013698630137,0.8076923076923077,1.0,0.6555555555555556,35.0,35.0,136.88571428571427,27551.999999999996,10.223866701574616
1253709645341182321,180.0,16,4.0,2.0,Entire home/apt,Entire rental unit,5.0,0.7863013698630137,0.7980769230769231,1.0,0.6555555555555556,4.0,4.0,55.75,51659.99999999999,10.852458423798911
1253710140903428439,216.0,12,3.0,2.5,Entire home/apt,Entire rental unit,4.54,0.7534246575342466,0.7596153846153846,1.0,0.6555555555555556,37.0,37.0,242.2972972972973,59400.0,10.992066340225865
1254160246568612893,127.0,4,2.0,1.0,Entire home/apt,Entire rental unit,3.67,0.821917808219178,0.8076923076923077,1.0,0.6555555555555556,6.0,6.0,592.8333333333334,38099.99999999999,10.547995807489514
1254163570574458234,97.0,8,2.0,2.0,Entire home/apt,Entire rental unit,4.72,0.8821917808219178,0.875,1.0,1.0,29.0,29.0,226.82758620689654,31234.000000000004,10.349294539927671
1254163825804512817,96.0,8,2.0,1.0,Entire home/apt,Entire rental unit,4.75,0.863013698630137,0.8653846153846154,1.0,1.0,28.0,28.0,160.39285714285714,30240.0,10.316953898529778
1254164055735268122,188.0,16,4.0,3.0,Entire home/apt,Entire rental unit,4.88,0.8821917808219178,0.875,1.0,1.0,8.0,8.0,222.75,60536.00000000001,11.011010027333993
1254166629631197516,113.0,9,2.0,2.0,Entire home/apt,Entire rental unit,4.89,0.2602739726027397,0.33653846153846156,0.08695652173913043,0.23333333333333334,27.0,27.0,170.62962962962962,10735.0,9.281357859211463
1254166666516096627,87.0,8,1.0,1.0,Entire home/apt,Entire rental unit,4.86,0.2219178082191781,0.25,0.021739130434782608,0.1111111111111111,22.0,22.0,264.09090909090907,7047.0,8.860499167616016
1254166922781703685,87.0,6,1.0,1.0,Entire home/apt,Entire rental unit,4.24,0.18356164383561643,0.21153846153846154,0.0,0.12222222222222222,17.0,17.0,376.70588235294116,5829.0,8.670772279344538
1254167157996589695,165.0,14,2.0,2.0,Entire home/apt,Entire rental unit,4.57,0.2876712328767123,0.3173076923076923,0.021739130434782608,0.16666666666666666,7.0,7.0,125.28571428571429,17324.999999999996,9.759963542450086
1254167399725672880,285.0,16,4.0,4.0,Entire home/apt,Entire rental unit,3.75,0.3780821917808219,0.4230769230769231,0.10869565217391304,0.32222222222222224,4.0,4.0,393.25,39330.0,10.579768290986172
1254168428071761429,123.0,9,2.0,2.5,Entire home/apt,Entire rental unit,4.84,0.9041095890410958,0.9519230769230769,1.0,0.7888888888888889,44.0,44.0,218.9090909090909,40590.0,10.61130164613947
1254168834740955215,193.0,11,3.0,2.5,Entire home/apt,Entire rental unit,4.69,0.7589041095890411,0.7788461538461539,1.0,0.6555555555555556,61.0,61.0,245.0,53461.0,10.886726400141653
1254169042793019826,203.0,11,3.0,2.5,Entire home/apt,Entire rental unit,4.8,0.8082191780821918,0.8557692307692307,1.0,0.6555555555555556,51.0,51.0,219.76470588235293,59885.0,11.000198033914641
1254170240775650771,97.0,10,2.0,1.0,Entire home/apt,Entire rental unit,4.88,0.8383561643835616,0.8653846153846154,1.0,0.7,43.0,43.0,303.72093023255815,29682.0,10.298329770340379
1254170718901745421,97.0,10,2.0,1.0,Entire home/apt,Entire rental unit,4.71,0.8684931506849315,0.8942307692307693,1.0,0.7555555555555555,35.0,35.0,173.54285714285714,30749.0,10.333645273234664
1254170974496963022,183.0,10,2.0,2.0,Entire home/apt,Entire rental unit,4.75,0.7863013698630137,0.7980769230769231,1.0,0.6555555555555556,52.0,52.0,278.0769230769231,52521.0,10.86898740842283
1254172216695296475,147.0,8,2.0,2.0,Entire home/apt,Entire rental unit,4.79,0.049315068493150684,0.07692307692307693,0.0,0.0,43.0,43.0,212.74418604651163,2646.0,7.881182202227102
1254172510488646134,503.0,16,4.0,3.0,Entire home/apt,Entire rental unit,4.89,0.4191780821917808,0.4326923076923077,1.0,0.05555555555555555,9.0,9.0,137.33333333333334,76959.0,11.251041085339589
1254172703972921639,548.0,16,7.0,4.0,Entire home/apt,Entire rental unit,,0.08767123287671233,0.10576923076923077,0.0,0.05555555555555555,0.0,0.0,0.0,17536.0,9.772068213669293
1254669666758115112,312.0,7,3.0,2.0,Entire home/apt,Entire home,5.0,0.7808219178082192,0.8076923076923077,1.0,0.7777777777777778,16.0,16.0,188.625,88920.0,11.395503614078773
1255060213848023464,200.0,14,3.0,2.0,Entire home/apt,Entire rental unit,4.58,0.7863013698630137,0.7980769230769231,1.0,0.6555555555555556,36.0,36.0,226.88888888888889,57400.0,10.957817003758691
1255136944851984514,78.0,6,3.0,2.0,Entire home/apt,Entire rental unit,4.46,0.8547945205479452,0.875,1.0,0.6666666666666666,13.0,13.0,195.07692307692307,24336.0,10.099753105042092
1255209107975040366,267.0,10,4.0,3.5,Entire home/apt,Entire rental unit,4.17,0.33972602739726027,0.38461538461538464,0.7934782608695652,0.07777777777777778,23.0,23.0,415.4782608695652,33108.0,10.407560427729408
1255226108700207815,194.0,6,3.0,2.0,Entire home/apt,Entire rental unit,4.79,0.4136986301369863,0.4519230769230769,0.03260869565217391,1.0,19.0,19.0,164.52631578947367,29294.0,10.28517213197889
1255255066519903759,120.0,6,2.0,2.0,Entire home/apt,Entire rental unit,3.75,0.005479452054794521,0.009615384615384616,0.0,0.0,4.0,4.0,547.25,240.0,5.484796933490655
1255340768232067370,250.0,4,3.0,1.5,Entire home/apt,Entire rental unit,4.5,0.0136986301369863,0.019230769230769232,0.0,0.0,2.0,2.0,143.0,1250.0,7.1316985104669115
1255443481431892446,116.0,4,2.0,1.0,Entire home/apt,Entire rental unit,4.2,0.005479452054794521,0.009615384615384616,0.0,0.0,10.0,10.0,285.6,232.00000000000003,5.451038453565701
1256653539677567034,888.0,8,4.0,2.5,Entire home/apt,Entire condo,5.0,0.043835616438356165,0.057692307692307696,0.043478260869565216,0.0,8.0,8.0,357.0,14208.000000000002,9.561630845638076
1256800245055694164,376.0,2,1.0,1.0,Private room,Private room in rental unit,5.0,0.11506849315068493,0.11538461538461539,0.0,0.0,1.0,1.0,98.0,15792.0,9.667322082870054
1257488661538405412,250.0,6,3.0,2.0,Entire home/apt,Entire home,4.81,0.3041095890410959,0.33653846153846156,0.7934782608695652,0.0,31.0,31.0,210.29032258064515,27750.000000000004,10.231027154561334
1257889157623531815,227.0,2,1.0,1.0,Entire home/apt,Entire rental unit,,0.18356164383561643,0.18269230769230768,0.0,0.0,0.0,0.0,0.0,15209.0,9.62970838525334
1258171325243225224,176.0,4,1.0,1.0,Entire home/apt,Entire rental unit,4.89,0.34794520547945207,0.38461538461538464,0.8043478260869565,0.0,55.0,55.0,244.1818181818182,22352.0,10.014715819221838
1258257912597048556,431.0,12,5.0,3.5,Entire home/apt,Entire bungalow,4.91,0.10684931506849316,0.1346153846153846,0.043478260869565216,0.1111111111111111,22.0,22.0,314.40909090909093,16809.0,9.729729226402661
1258823727354825466,215.0,2,1.0,1.0,Entire home/apt,Entire rental unit,4.97,0.06027397260273973,0.0673076923076923,0.043478260869565216,0.0,33.0,33.0,217.42424242424244,4730.0,8.461891875631148
1258913916112323382,98.0,4,2.0,1.0,Entire home/apt,Entire rental unit,4.56,0.01643835616438356,0.038461538461538464,0.0,0.0,16.0,16.0,66.75,587.9999999999999,6.3784261836515865
1258933033321405238,135.0,4,1.0,1.0,Entire home/apt,Entire home,4.94,0.019178082191780823,0.028846153846153848,0.0,0.0,17.0,17.0,182.76470588235293,945.0,6.852242569051878
1258989775470068739,435.0,8,4.0,4.0,Entire home/apt,Entire rental unit,4.88,0.34794520547945207,0.4230769230769231,0.5434782608695652,0.12222222222222222,24.0,24.0,339.125,55245.00000000001,10.91955121856908
1259015170896128629,246.0,6,2.0,1.0,Entire home/apt,Entire rental unit,4.84,0.13424657534246576,0.15384615384615385,0.0,0.0,63.0,63.0,232.25396825396825,12054.000000000002,9.397234790615272
1259343425868525700,238.0,4,1.0,1.0,Entire home/apt,Entire rental unit,,0.0027397260273972603,0.0,0.0,0.0,0.0,0.0,0.0,238.0,5.476463551931511
1259413993538107023,273.0,7,3.0,2.0,Entire home/apt,Entire home,4.7,0.07397260273972603,0.09615384615384616,0.021739130434782608,0.0,10.0,10.0,284.3,7371.0,8.905444318789714
1259706036324054858,185.0,4,1.0,1.0,Entire home/apt,Entire condo,,0.5315068493150685,0.5384615384615384,1.0,0.0,0.0,0.0,0.0,35890.0,10.48824184666795
1259839316126791984,122.0,2,1.0,1.0,Private room,Private room in rental unit,,0.0027397260273972603,0.0,0.0,0.0,0.0,0.0,0.0,122.0,4.812184355372417
1260137812407694239,153.0,4,2.0,2.0,Entire home/apt,Entire rental unit,,0.8273972602739726,0.8269230769230769,1.0,1.0,0.0,0.0,0.0,46206.0,10.740886580744084
1260223875059071243,303.0,12,4.0,2.0,Entire home/apt,Entire home,4.82,0.31232876712328766,0.36538461538461536,0.8043478260869565,0.06666666666666667,17.0,17.0,239.23529411764707,34542.0,10.449960203748262
1260436774384697745,141.0,4,2.0,1.0,Entire home/apt,Entire rental unit,4.85,0.4273972602739726,0.47115384615384615,1.0,0.15555555555555556,33.0,33.0,223.96969696969697,21996.0,9.998661359405723
1260954453954058191,40.0,2,1.0,1.0,Private room,Private room in rental unit,,0.1095890410958904,0.09615384615384616,0.0,0.0,0.0,0.0,0.0,1600.0,7.3783837129967145
1260957464073236834,93.0,2,1.0,2.0,Entire home/apt,Entire rental unit,4.96,0.11232876712328767,0.1346153846153846,0.0,0.1111111111111111,23.0,23.0,208.69565217391303,3813.0,8.246433786160365
1260958043772567763,98.0,3,1.0,1.0,Entire home/apt,Entire rental unit,4.67,0.8657534246575342,0.8653846153846154,1.0,0.7666666666666667,3.0,3.0,379.6666666666667,30968.0,10.3407419831337
1261201598293452120,73.0,4,2.0,1.0,Entire home/apt,Entire rental unit,4.33,0.07397260273972603,0.07692307692307693,0.0,0.0,3.0,3.0,421.3333333333333,1971.0000000000002,7.586803535162581
1261215287351184071,83.0,7,3.0,1.0,Entire home/apt,Entire rental unit,5.0,0.021917808219178082,0.038461538461538464,0.0,0.0,30.0,30.0,302.3666666666667,664.0,6.499787040655854
1261817090012473602,100.0,3,1.0,1.0,Entire home/apt,Entire rental unit,5.0,0.4821917808219178,0.5384615384615384,0.8695652173913043,0.28888888888888886,54.0,54.0,272.27777777777777,17600.0,9.77571099759397
1262339994359566208,41.0,3,1.0,1.0,Private room,Private room in rental unit,4.89,0.03561643835616438,0.038461538461538464,0.0,0.0,19.0,19.0,147.26315789473685,533.0,6.280395838960195
1262368016269509178,104.0,4,2.0,1.0,Entire home/apt,Entire rental unit,4.95,0.5698630136986301,0.5673076923076923,1.0,0.08888888888888889,19.0,19.0,217.26315789473685,21632.0,9.981975205584869
1262621182578282560,32.0,2,1.0,1.0,Private room,Private room in rental unit,3.33,0.057534246575342465,0.057692307692307696,0.0,0.0,3.0,3.0,344.3333333333333,672.0,6.511745329644728
1262639312369807576,436.0,6,3.0,2.5,Entire home/apt,Entire home,5.0,0.06301369863013699,0.10576923076923077,0.021739130434782608,0.011111111111111112,18.0,18.0,366.05555555555554,10028.0,9.213236175088209
1262697703548414716,157.0,2,1.0,1.0,Entire home/apt,Entire rental unit,,0.5589041095890411,0.5673076923076923,1.0,0.0,0.0,0.0,0.0,32028.0,10.374397021385262
1262977783786902131,228.0,2,1.0,1.0,Entire home/apt,Entire rental unit,,0.4410958904109589,0.4423076923076923,0.0,1.0,0.0,0.0,0.0,36708.0,10.510777235585936
1262988412867268150,403.0,8,4.0,3.0,Entire home/apt,Entire rental unit,4.64,0.038356164383561646,0.057692307692307696,0.0,0.0,25.0,25.0,237.4,5642.000000000001,8.63817111796914
1262988903126392908,384.0,8,4.0,3.0,Entire home/apt,Entire rental unit,5.0,0.11232876712328767,0.10576923076923077,0.0,0.0,13.0,13.0,251.69230769230768,15744.0,9.664278133535126
1262989621149011466,314.0,8,4.0,3.0,Entire home/apt,Entire rental unit,4.85,0.0410958904109589,0.04807692307692308,0.0,0.0,13.0,13.0,261.6923076923077,4710.0,8.45765547870004
1262990071619446226,325.0,8,4.0,3.0,Entire home/apt,Entire rental unit,4.88,0.03287671232876712,0.038461538461538464,0.0,0.0,17.0,17.0,201.58823529411765,3899.9999999999995,8.268988209506656
1262990541068127166,344.0,8,4.0,3.0,Entire home/apt,Entire rental unit,3.4,0.030136986301369864,0.028846153846153848,0.0,0.0,5.0,5.0,327.6,3784.0000000000005,8.23880116587155
1263116642284978297,102.0,4,2.0,1.0,Entire home/apt,Entire rental unit,4.56,0.0684931506849315,0.07692307692307693,0.0,0.0,16.0,16.0,375.6875,2550.0,7.844240718141811
1263140259169117857,154.0,3,1.0,1.0,Entire home/apt,Entire rental unit,4.6,0.0821917808219178,0.08653846153846154,0.0,0.0,5.0,5.0,243.6,4620.0,8.438366410870266
1263324557032775239,165.0,3,0.0,1.0,Entire home/apt,Entire guest suite,4.59,0.06575342465753424,0.10576923076923077,0.021739130434782608,0.044444444444444446,22.0,22.0,294.95454545454544,3959.9999999999995,8.284251797621916
1263709530917462168,31.0,1,1.0,1.0,Private room,Private room in rental unit,4.4,0.14246575342465753,0.17307692307692307,0.0,0.45555555555555555,5.0,5.0,118.0,1612.0,7.385851078125209
1263874260424403720,138.0,2,1.0,1.0,Entire home/apt,Entire rental unit,4.93,0.3726027397260274,0.36538461538461536,0.8043478260869565,0.0,45.0,45.0,254.26666666666668,18768.0,9.83996185165625
1264001169043481483,76.0,4,2.0,2.0,Private room,Private room in home,5.0,0.8493150684931506,0.8557692307692307,1.0,0.7777777777777778,1.0,1.0,133.0,23560.0,10.067348081686498
1264007835889061049,45.0,2,1.0,1.0,Private room,Private room in condo,5.0,0.0547945205479452,0.04807692307692308,0.0,0.0,1.0,1.0,223.0,900.0,6.803505257608338
1264060475385818786,31.0,1,1.0,1.0,Private room,Private room in rental unit,4.22,0.043835616438356165,0.057692307692307696,0.0,0.0,9.0,9.0,227.22222222222223,496.0,6.208590026096629
1264072907615224760,110.0,2,1.0,1.0,Entire home/apt,Entire rental unit,4.0,0.021917808219178082,0.019230769230769232,0.0,0.0,1.0,1.0,163.0,880.0,6.78105762593618
1264375361018799880,367.0,4,2.0,2.0,Entire home/apt,Entire rental unit,,0.18356164383561643,0.18269230769230768,0.0,0.0,0.0,0.0,0.0,24589.0,10.110095135210239
1264405420866920719,68.0,1,1.0,2.0,Private room,Private room in home,4.92,0.0136986301369863,0.028846153846153848,0.0,0.0,13.0,13.0,143.23076923076923,340.0,5.831882477283517
1264432572407323106,69.0,2,1.0,2.0,Private room,Private room in home,4.92,0.03561643835616438,0.04807692307692308,0.0,0.0,12.0,12.0,120.83333333333333,896.9999999999999,6.800170068302199
1264488973407617947,110.0,4,1.0,1.0,Entire home/apt,Entire rental unit,4.84,0.30684931506849317,0.3076923076923077,0.7934782608695652,0.0,45.0,45.0,220.86666666666667,12320.0,9.419060402624668
1264520689686973600,81.0,2,1.0,1.0,Private room,Private room in home,4.8,0.049315068493150684,0.07692307692307693,0.0,0.0,35.0,35.0,271.1142857142857,1458.0,7.285506548522785
1264542066266984040,126.0,2,1.0,1.0,Entire home/apt,Entire rental unit,4.55,0.31232876712328766,0.3173076923076923,0.7934782608695652,0.0,29.0,29.0,257.3103448275862,14364.0,9.57254997141339
1264609924189917744,68.0,2,1.0,1.0,Private room,Private room in home,4.96,0.04657534246575343,0.04807692307692308,0.0,0.0,23.0,23.0,264.2608695652174,1156.0000000000002,7.053585727193677
1264631695810724801,78.0,1,1.0,1.0,Private room,Private room in home,4.67,0.01643835616438356,0.009615384615384616,0.0,0.0,12.0,12.0,210.83333333333334,467.99999999999994,6.150602768446279
1264636996953247008,92.0,2,1.0,1.0,Private room,Private room in home,4.9,0.0547945205479452,0.057692307692307696,0.0,0.0,30.0,30.0,183.9,1840.0,7.518064181233078
1264764647763341127,232.0,10,3.0,2.0,Entire home/apt,Entire condo,4.63,0.038356164383561646,0.057692307692307696,0.0,0.0,32.0,32.0,269.53125,3248.0000000000005,8.0861025356691
1264885906950055049,235.0,8,3.0,1.0,Entire home/apt,Entire rental unit,4.79,0.038356164383561646,0.0673076923076923,0.0,0.0,24.0,24.0,250.375,3290.0,8.098946748943339
1264929874170322651,160.0,4,2.0,2.0,Entire home/apt,Entire rental unit,4.0,0.2547945205479452,0.2403846153846154,0.8152173913043478,0.0,1.0,1.0,79.0,14880.0,9.60784051043005
1265164913691481185,129.0,4,1.0,1.0,Entire home/apt,Entire rental unit,4.95,0.0958904109589041,0.09615384615384616,0.0,0.0,39.0,39.0,163.87179487179486,4515.0,8.415381925269553
1265256497100044450,120.0,4,2.0,1.0,Entire home/apt,Entire rental unit,,0.19726027397260273,0.19230769230769232,0.0,0.022222222222222223,0.0,0.0,0.0,8640.0,9.0642735958414
1266061914630362916,36.0,2,1.0,1.0,Private room,Private room in condo,4.5,0.23013698630136986,0.23076923076923078,0.0,0.15555555555555556,2.0,2.0,150.5,3024.0,8.014666370464942
1266291811318587320,30.0,1,1.0,1.0,Private room,Private room in rental unit,5.0,0.4383561643835616,0.4326923076923077,0.0,1.0,1.0,1.0,23.0,4800.0,8.476579508530941
1266525901865734006,135.0,6,2.0,1.0,Entire home/apt,Entire home,5.0,0.5424657534246575,0.5576923076923077,1.0,0.0,14.0,14.0,161.85714285714286,26729.999999999996,10.193579219581707
1267036827703482093,125.0,5,2.0,1.0,Entire home/apt,Entire rental unit,4.91,0.030136986301369864,0.057692307692307696,0.0,0.0,11.0,11.0,219.8181818181818,1375.0,7.226936018493289
1267396301733749836,350.0,16,5.0,3.5,Entire home/apt,Entire home,4.94,0.1863013698630137,0.17307692307692307,0.0,0.25555555555555554,51.0,51.0,213.45098039215685,23800.000000000004,10.077482875583607
1267422022335301648,249.0,6,3.0,1.0,Entire home/apt,Entire rental unit,5.0,0.07671232876712329,0.125,0.05434782608695652,0.05555555555555555,18.0,18.0,370.3888888888889,6972.0,8.84980082722101
1267448454847857253,95.0,2,1.0,1.0,Entire home/apt,Entire rental unit,4.94,0.1232876712328767,0.125,0.0,0.0,32.0,32.0,266.03125,4275.0,8.360773272144936
1267499371463399004,216.0,8,3.0,1.0,Entire home/apt,Entire rental unit,4.83,0.3150684931506849,0.3557692307692308,0.7934782608695652,0.0,6.0,6.0,164.16666666666666,24840.0,10.12025079288605
1267570459025437088,140.0,3,2.0,1.0,Entire home/apt,Entire rental unit,,0.10410958904109589,0.09615384615384616,0.0,0.0,0.0,0.0,0.0,5320.0,8.579416534596369
1267669388227707975,393.0,8,3.0,2.5,Entire home/apt,Entire rental unit,5.0,0.15616438356164383,0.18269230769230768,0.043478260869565216,0.06666666666666667,27.0,27.0,224.40740740740742,22401.0,10.016905519571685
1267740124298621811,156.0,6,2.0,2.0,Entire home/apt,Entire rental unit,4.96,0.10684931506849316,0.11538461538461539,0.03260869565217391,0.15555555555555556,24.0,24.0,210.375,6084.0,8.713582005421628
1268054478449635094,192.0,7,3.0,2.0,Entire home/apt,Entire rental unit,4.86,0.049315068493150684,0.057692307692307696,0.0,0.0,22.0,22.0,201.1818181818182,3456.0,8.148156439921625
1268232716748499543,95.0,2,2.0,2.0,Entire home/apt,Entire rental unit,5.0,0.7835616438356164,0.7884615384615384,0.7934782608695652,1.0,2.0,2.0,532.5,27170.0,10.209905507043057
1268245208136382980,376.0,6,3.0,3.0,Entire home/apt,Entire home,4.5,0.5178082191780822,0.5192307692307693,0.0,1.0,4.0,1.0,517.75,71064.0,11.171350230173113
1268263705525003654,249.0,5,1.0,1.0,Entire home/apt,Entire rental unit,5.0,0.13972602739726028,0.125,0.0,0.1111111111111111,28.0,28.0,234.42857142857142,12699.000000000002,9.449357272446683
1269099479757003660,165.0,5,2.0,1.0,Entire home/apt,Entire rental unit,4.4,0.6301369863013698,0.6346153846153846,1.0,0.1,10.0,10.0,210.4,37950.0,10.544051132937742
1269552945330786033,116.0,6,3.0,1.0,Entire home/apt,Entire rental unit,4.79,0.4328767123287671,0.46153846153846156,0.7934782608695652,0.23333333333333334,52.0,52.0,213.05769230769232,18328.0,9.816239783971849
1269577034827828384,771.0,10,4.0,2.5,Entire home/apt,Entire rental unit,4.9,0.12602739726027398,0.1346153846153846,0.10869565217391304,0.0,20.0,20.0,289.65,35466.00000000001,10.476357965673646
1269598964012368937,57.0,2,1.0,1.0,Private room,Private room in rental unit,4.6,0.5561643835616439,0.5673076923076923,1.0,0.37777777777777777,5.0,5.0,182.4,11571.000000000002,9.356343666096025
1269900252647278666,180.0,5,2.0,1.0,Entire home/apt,Entire rental unit,5.0,0.30684931506849317,0.3173076923076923,0.7934782608695652,0.0,2.0,2.0,100.0,20160.0,9.911505324129712
1269927594485684741,125.0,6,3.0,2.0,Entire home/apt,Entire rental unit,4.44,0.5452054794520548,0.5384615384615384,1.0,0.0,16.0,16.0,275.0,24875.0,10.12165876222378
1270289299573081278,99.0,5,3.0,2.5,Entire home/apt,Entire home,,0.7616438356164383,0.7596153846153846,1.0,0.7777777777777778,0.0,0.0,0.0,27521.999999999996,10.22277729773385
1270513209047745990,336.0,6,2.0,2.5,Entire home/apt,Entire townhouse,4.91,0.36164383561643837,0.4326923076923077,0.7717391304347826,0.06666666666666667,22.0,22.0,338.40909090909093,44352.0,10.699935629192945
1270552517287206307,424.0,12,5.0,3.0,Entire home/apt,Entire home,4.9,0.5643835616438356,0.5576923076923077,1.0,0.022222222222222223,39.0,39.0,426.53846153846155,87344.0,11.37762107293933
1270969175177935490,128.0,6,2.0,1.0,Entire home/apt,Entire rental unit,4.5,0.10136986301369863,0.125,0.0,0.1111111111111111,12.0,12.0,296.4166666666667,4736.0,8.463159302923751
1270985925180365243,119.0,4,2.0,1.0,Entire home/apt,Entire rental unit,4.83,0.00821917808219178,0.019230769230769232,0.0,0.0,18.0,18.0,213.16666666666666,356.99999999999994,5.8805329864007
1271002101188446835,123.0,6,2.0,1.0,Entire home/apt,Entire rental unit,4.56,0.0410958904109589,0.04807692307692308,0.03260869565217391,0.0,18.0,18.0,152.38888888888889,1844.9999999999998,7.520776415062797
1271742252636513603,196.0,6,3.0,1.5,Entire home/apt,Entire home,4.71,0.7945205479452054,0.8173076923076923,1.0,0.7666666666666667,28.0,28.0,215.85714285714286,56839.99999999999,10.948013175300472
1271961382650126475,69.0,1,1.0,1.0,Private room,Private room in home,4.85,0.038356164383561646,0.028846153846153848,0.0,0.0,20.0,20.0,216.15,966.0,6.874198495453294
1271972327758925052,96.0,4,2.0,1.0,Entire home/apt,Entire rental unit,,0.0027397260273972603,0.0,0.0,0.0,0.0,0.0,0.0,96.00000000000001,4.574710978503383
1272034521007845393,60.0,2,1.0,1.0,Entire home/apt,Entire rental unit,,0.030136986301369864,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,660.0,6.493753839851686
1272068892514497552,120.0,2,1.0,2.0,Entire home/apt,Entire rental unit,,0.5698630136986301,0.5673076923076923,0.0,1.0,0.0,0.0,0.0,24960.0,10.125069885783383
1272677273513334903,125.0,5,1.0,1.0,Entire home/apt,Entire rental unit,5.0,0.06575342465753424,0.057692307692307696,0.0,0.0,2.0,2.0,566.5,2999.9999999999995,8.006700845440367
