id,price,dist_navy_pier_miles,is_landmark_proximate,transit_north_premium,is_premium_transit_hub,shoreline_gravity,dist_to_nearest_beach_miles,crime_density_total,nb_homicides_half_mile
861418729016993006,132.0,2.1053,1,0.1994,0.6191,0.4325,1.9152,383.6329,0
862023955300889411,339.0,5.1888,0,0.1314,0.8131,0.4508,3.3037,365.3628,0
862168546136138144,139.0,3.9551,0,0.1117,0.5536,0.2606,3.9466,188.3615,0
862919192998753246,175.0,1.6943,0,0.2547,0.6862,0.7256,0.4995,842.8006,0
862924603981060307,218.0,1.1032,1,0.3015,0.634,0.7576,1.2294,1063.742,5
862934347449841867,,4.6453,0,0.1414,0.798,0.5169,2.7576,365.3628,0
863045985437003762,,4.5222,0,0.1455,0.8036,0.6893,2.638,365.3628,0
863182382072254344,286.0,1.7474,1,0.2476,0.6803,0.6415,0.6386,842.8006,0
863194390325837220,390.0,1.7474,1,0.2476,0.6803,0.6415,0.6386,842.8006,0
863636371747014418,152.0,1.0965,1,0.3024,0.6339,0.7618,1.2314,1063.742,4
863691219097429910,,5.5071,0,0.126,0.8201,0.4071,3.6268,365.3628,0
864102419716009980,80.0,1.4343,1,0.2636,0.6417,0.6066,1.1448,842.8006,3
864468892539701928,225.0,10.7944,0,0.0239,0.2823,0.1214,7.095,87.0557,0
864527642059448923,224.0,4.6673,0,0.14,0.7935,0.4646,2.7894,365.3628,0
864678201599352230,111.0,2.6692,0,0.1979,0.0,0.6528,0.8683,253.4784,0
864717656930745311,132.0,3.7708,0,0.1589,0.7578,0.481,1.9361,253.4784,0
864802925328873602,198.0,2.5128,1,0.1778,0.6247,0.3655,2.1058,383.6329,1
865111955592268477,236.0,5.784,0,0.0943,0.6398,0.1693,4.9782,354.858,2
865359577497782592,143.0,7.547,0,0.1073,0.9174,0.619,5.6818,329.1328,0
865887464040028165,308.0,3.8225,0,0.1403,0.0,0.2682,2.8437,314.0505,0
866592893678443205,147.0,1.6493,1,0.2544,0.6741,0.6405,0.6353,842.8006,0
866658352968565189,376.0,6.7282,0,0.0919,0.0,0.1599,5.5292,218.0524,0
866750471253080309,405.0,2.4253,0,0.2068,0.7085,0.5799,0.8779,253.4784,0
866916481195578374,121.0,8.1483,0,0.0363,0.3318,0.3046,2.183,397.8142,2
866934987567728953,169.0,3.6505,0,0.1198,0.0,0.2852,3.7,188.3615,0
867246577438703595,445.0,1.1782,1,0.3038,0.6618,0.7979,0.5566,842.8006,0
867391291341640738,89.0,8.8253,0,0.031,0.0,0.3324,2.2668,382.9801,1
867393727443549310,746.0,4.5812,0,0.1276,0.7121,0.2475,3.2718,258.2845,0
867478558835439380,622.0,1.1782,1,0.3038,0.6618,0.7979,0.5566,842.8006,0
867482915989142375,803.0,1.1782,1,0.3038,0.6618,0.7979,0.5566,842.8006,0
868075243974482141,351.0,4.7526,0,0.1403,0.8072,0.5823,2.8626,365.3628,0
868465022719822037,242.0,4.1242,0,0.1213,0.6217,0.2305,3.5021,383.6329,0
868475899478993572,235.0,4.0155,0,0.1242,0.6228,0.2364,3.3947,383.6329,0
868479328856816706,280.0,4.103,0,0.1221,0.6231,0.2317,3.4725,383.6329,0
868626170726003858,206.0,1.9475,1,0.1978,0.5829,0.6393,2.5356,276.7138,0
868631342820982306,205.0,1.1032,1,0.3015,0.634,0.7576,1.2294,1063.742,5
868822636678763616,95.0,5.1913,0,0.0722,0.0,0.6771,2.014,399.8848,0
869171009957078252,,8.5853,0,0.0329,0.3155,0.2702,2.6533,382.9801,2
869521206125197562,,7.6672,0,0.0442,0.0,0.1781,4.8269,306.2093,0
869568105657919141,,6.9005,0,0.0722,0.0,0.1405,6.3575,421.1932,0
869629465773314100,95.0,4.3224,0,0.1129,0.6012,0.2201,3.8303,383.6329,3
870171985949477977,400.0,4.8405,0,0.1383,0.8075,0.5372,2.9503,365.3628,0
870947328157412960,247.0,5.0654,0,0.1251,0.0,0.2702,3.4225,258.2845,0
871168007617851047,131.0,4.0702,0,0.1005,0.0,0.3327,4.5275,152.0856,0
871295168030647381,570.0,2.7521,1,0.1467,0.5502,0.5302,3.3747,276.7138,0
871556379122079264,1068.0,2.613,1,0.1826,0.6598,0.3713,1.7732,314.0505,0
871704134665304671,177.0,3.6764,0,0.1491,0.6971,0.3008,2.4769,314.0505,1
871723429809670757,177.0,5.7981,0,0.1104,0.7506,0.2133,4.2865,258.2845,0
871771610794809480,211.0,7.23,0,0.0995,0.0,0.207,5.5006,165.1946,0
871812066093206518,77.0,9.3604,0,0.0274,0.0,0.2781,2.9374,382.9801,1
871907172181842739,,8.6746,0,0.0676,0.6537,0.1156,7.7885,332.1549,3
872075732208775750,145.0,8.8729,0,0.0864,0.8534,0.1682,7.1452,165.1946,0
872539086831079179,,6.7115,0,0.0503,0.0,0.5147,0.9626,390.6212,0
872583654225293161,945.0,3.8757,0,0.1328,0.6475,0.2495,3.0854,314.0505,1
873159647913423434,61.0,9.1597,0,0.0296,0.301,0.8019,2.1367,611.3177,0
873159658220492277,56.0,9.1597,0,0.0296,0.301,0.8019,2.1367,611.3177,0
873178387278861832,116.0,4.2741,0,0.1459,0.7694,0.4132,2.4496,365.3628,0
873296328560041690,177.0,5.049,0,0.1227,0.7423,0.2484,3.5235,258.2845,0
873418519531308650,,5.2033,0,0.129,0.8004,0.3687,3.3521,365.3628,0
874055052093127167,119.0,4.1594,0,0.1257,0.6487,0.2338,3.3506,314.0505,0
875409205851931422,119.0,3.2453,1,0.1535,0.0,0.2968,2.4512,314.0505,1
875469008216961892,202.0,4.2086,0,0.137,0.7134,0.2755,2.8579,258.2845,0
875474837499200684,78.0,11.5112,0,0.0172,0.2147,0.1491,5.997,189.0393,0
875813802496264458,113.0,6.1426,0,0.1087,0.7763,0.2199,4.5098,226.8979,0
876055023387126629,304.0,7.4304,0,0.0931,0.0,0.1723,5.8603,165.1946,0
876460369207261687,303.0,3.1392,1,0.1652,0.684,0.3383,2.093,314.0505,0
876674873427823758,96.0,6.8342,0,0.0592,0.0,0.1614,6.6134,182.5694,0
876712651291261486,255.0,8.7074,0,0.0632,0.0,0.1128,7.9347,332.1549,0
876909021755239519,423.0,7.8493,0,0.1038,0.0,0.451,5.965,180.9846,0
877441853714388758,98.0,4.4449,0,0.1262,0.0,0.2364,3.3775,314.0505,0
877561641890997681,377.0,1.0311,1,0.3305,0.6712,0.9398,0.2767,842.8006,0
877657403587993289,83.0,8.1246,0,0.1033,0.9423,0.6964,6.2723,402.4574,0
877739471729912742,173.0,0.574,1,0.4146,0.0,0.8029,0.8278,842.8006,0
878104893587120556,156.0,9.4103,0,0.094,0.0,0.4448,7.5336,180.9846,1
878208604809836365,22.0,9.5579,0,0.0931,0.0,0.4352,7.6807,180.9846,0
878232910021909634,62.0,4.9998,0,0.0897,0.5383,0.2036,4.8715,188.3615,2
878248077330414785,108.0,3.8016,0,0.1348,0.6473,0.2541,3.0152,314.0505,1
879035468285610750,104.0,8.8012,0,0.0713,0.0,0.1188,7.6965,332.1549,0
879041421089228747,199.0,5.0066,0,0.1019,0.6121,0.1914,4.3781,397.3531,1
879239088409080521,36.0,6.0554,0,0.1082,0.7634,0.2119,4.4871,226.8979,0
879280682666693862,176.0,0.8814,1,0.339,0.6378,0.9078,1.1297,1063.742,0
879608511172889601,,5.0217,0,0.0758,0.4565,0.396,2.989,446.6997,1
879989032852532095,204.0,2.811,1,0.1437,0.5478,0.5248,3.4369,276.7138,0
880466579633036096,124.0,4.1242,0,0.1309,0.0,0.2451,3.1807,314.0505,0
880516430162106428,34.0,7.1817,0,0.0479,0.0,0.2031,4.1846,153.0204,0
880516989957619978,32.0,7.2083,0,0.0476,0.0,0.2019,4.2068,153.0204,0
881065808297939047,26.0,9.5025,0,0.0267,0.0,0.4251,2.537,611.3177,1
881358620875977025,184.0,3.604,0,0.1203,0.0,0.2944,3.7067,188.3615,0
881493946414606811,63.0,6.1588,0,0.0571,0.0,0.4973,1.4365,399.8848,0
881501234757439024,63.0,6.1294,0,0.0575,0.0,0.5025,1.4433,399.8848,0
881758482387105946,309.0,6.4914,0,0.0532,0.3987,0.3213,2.353,358.5659,1
881956026361535887,148.0,7.2479,0,0.1089,0.0,0.4845,5.364,329.1328,0
882058405823900831,166.0,4.719,0,0.094,0.5373,0.2191,4.6598,188.3615,1
882129239375998594,135.0,8.8174,0,0.0318,0.3127,0.7425,1.7799,611.3177,0
882186352794962538,86.0,9.1111,0,0.094,0.0,0.3262,7.2208,180.9846,0
882212649694134413,104.0,5.2273,0,0.1188,0.74,0.2346,3.7369,258.2845,0
882409852732328510,58.0,9.0839,0,0.0305,0.0,0.1888,4.1642,322.2279,1
882483449809358247,232.0,7.2446,0,0.1107,0.9126,0.8495,5.4028,329.1328,0
882498249324146262,,6.2121,0,0.0564,0.0,0.4784,1.4646,390.6212,0
882518314810628634,29.0,9.9419,0,0.0251,0.0,0.1722,4.7593,339.1098,3
882794700994439691,109.0,6.645,0,0.1,0.7646,0.1872,5.1193,226.8979,0
882831177126829967,516.0,5.9729,0,0.1181,0.8232,0.3277,4.1179,159.7822,0
883045183879489124,,2.4707,1,0.1803,0.6257,0.3712,2.0618,383.6329,1
883137402588150429,244.0,2.213,1,0.1777,0.571,0.6134,2.8384,276.7138,0
883149318101517996,203.0,2.2086,1,0.1779,0.5709,0.62,2.8421,276.7138,0
883432475221605078,50.0,6.8719,0,0.1129,0.8889,0.5665,4.9952,329.1328,0
883478455662104871,146.0,3.8505,1,0.105,0.0,0.4012,4.3021,289.1653,0
883501499698672837,49.0,4.0407,0,0.1111,0.56,0.2489,3.9454,188.3615,0
883545643482655632,51.0,4.0966,0,0.11,0.5607,0.2445,3.9808,188.3615,0
883617605151757675,151.0,11.3891,0,0.0165,0.2049,0.229,4.7535,371.5063,0
884049933896242006,85.0,4.8624,0,0.1378,0.8078,0.5291,2.9724,365.3628,0
884208947873631974,336.0,9.9718,0,0.0637,0.0,0.1044,8.8783,332.1549,0
884315758441746843,,3.3432,1,0.1232,0.5351,0.3975,3.825,289.1653,0
884488646539076768,232.0,2.0801,1,0.2049,0.6312,0.4342,1.7071,383.6329,0
884951679986490906,141.0,5.8607,0,0.0777,0.5331,0.1709,5.6197,169.0158,1
885104325159968410,108.0,4.7438,0,0.1392,0.7998,0.4935,2.8579,365.3628,0
885110514696247236,48.0,4.0085,0,0.1121,0.5615,0.2503,3.9076,188.3615,0
885315799445182066,142.0,6.5542,0,0.0996,0.0,0.1832,5.0883,258.2845,0
885364362467911717,117.0,8.9697,0,0.0979,0.9762,0.758,7.1281,402.4574,0
885668376257061168,241.0,3.8829,0,0.135,0.0,0.2539,3.0117,314.0505,1
885767542283284167,102.0,3.7764,0,0.1374,0.0,0.2592,2.9285,314.0505,1
885843923967649226,36.0,6.8374,0,0.0732,0.0,0.1417,6.2816,421.1932,0
886216778024388990,160.0,4.8346,0,0.1396,0.8147,0.6633,2.9511,365.3628,0
886502718457112534,37.0,9.3731,0,0.0944,0.9794,0.476,7.5006,402.4574,1
886673555577985294,164.0,1.5876,0,0.2679,0.6932,0.944,0.354,842.8006,0
886760623742332015,167.0,1.5876,0,0.2679,0.6932,0.944,0.354,842.8006,0
886768668260097617,200.0,1.5876,0,0.2679,0.6932,0.944,0.354,842.8006,0
886872247715058143,187.0,2.6744,1,0.1502,0.552,0.5605,3.326,276.7138,0
887149600567104079,205.0,4.8733,0,0.1377,0.8086,0.534,2.9831,365.3628,0
887262473629708724,271.0,4.8343,0,0.0792,0.4621,0.4542,2.8817,446.6997,1
887569464410373355,202.0,1.5876,0,0.2679,0.6932,0.944,0.354,842.8006,0
887647069063728556,,3.2884,0,0.1313,0.5632,0.3191,3.3987,188.3615,0
887657375154296515,89.0,8.7037,0,0.0994,0.9648,0.712,6.8563,402.4574,0
887659847872760176,89.0,8.7037,0,0.0994,0.9648,0.712,6.8563,402.4574,0
887683905867915239,313.0,5.709,0,0.1212,0.8131,0.332,3.8622,159.7822,0
887884578137379510,235.0,1.959,1,0.2311,0.6838,0.5793,0.8311,842.8006,1
888302782916954401,168.0,4.6638,0,0.1271,0.72,0.2497,3.288,258.2845,0
888384213321865016,119.0,3.8054,0,0.1166,0.5602,0.2674,3.7734,188.3615,0
888412962571500107,281.0,4.3736,0,0.0941,0.0,0.2907,4.7378,152.0856,0
888628726797097464,,3.8845,0,0.1402,0.6846,0.2703,2.8452,314.0505,1
888970033466730041,29.0,9.7894,0,0.026,0.0,0.1745,4.6614,339.1098,3
889022995844018903,119.0,9.6327,0,0.0786,0.0,0.1385,8.0083,172.7917,0
889292910009850488,125.0,4.3755,0,0.1322,0.7106,0.2598,3.0668,258.2845,0
889363292218853615,268.0,4.4531,0,0.1447,0.7893,0.5066,2.5698,365.3628,0
889712285509752503,312.0,4.135,0,0.1496,0.768,0.4409,2.2976,365.3628,0
889756069569763423,362.0,2.6573,1,0.1815,0.664,0.3704,1.7722,314.0505,0
889875107763870675,150.0,4.948,0,0.1022,0.6079,0.1935,4.3487,397.3531,2
890660274564441782,429.0,7.6901,0,0.0929,0.8072,0.1775,6.0426,165.1946,0
890820018010863010,112.0,4.1084,1,0.0962,0.4917,0.4846,3.5604,413.2855,0
891507933940492092,94.0,6.8459,0,0.0571,0.0,0.1677,6.1043,182.5694,0
891944139791116055,188.0,4.3089,0,0.1168,0.6201,0.2211,3.6825,383.6329,0
892300665013090229,117.0,4.2738,0,0.1038,0.5477,0.2408,4.234,188.3615,0
892599651742390800,650.0,9.9479,0,0.0894,0.0,0.3014,8.0576,180.9846,0
892692713809959398,124.0,4.9145,0,0.0778,0.4604,0.4088,3.0233,446.6997,1
892860691556845982,57.0,2.6488,1,0.181,0.6603,0.3671,1.8019,314.0505,0
892923767423038392,80.0,4.2461,0,0.1041,0.546,0.2441,4.2294,188.3615,0
893004246694837011,46.0,5.0792,0,0.0879,0.5343,0.2015,4.9654,188.3615,2
893347817779329722,141.0,12.3128,0,0.0592,0.0,0.0923,10.9478,86.1152,0
893410167893705135,226.0,3.0652,0,0.181,0.7359,0.5601,1.2634,253.4784,0
894323828435803423,58.0,11.4302,0,0.0163,0.2032,0.2376,4.734,371.5063,0
894330594462035934,680.0,4.51,0,0.1063,0.0,0.2127,4.1096,383.6329,3
894347541564904373,43.0,13.0519,0,0.01,0.1399,0.2127,6.2674,100.1708,0
894490633554738241,56.0,7.659,0,0.0446,0.0,0.175,4.9647,153.0204,0
894774932883016783,220.0,6.8845,0,0.1139,0.8977,0.7956,5.035,329.1328,1
894888182131216687,250.0,3.1253,0,0.1769,0.7297,0.4878,1.4124,253.4784,0
895079045075282991,,2.8723,1,0.1543,0.5976,0.331,2.7055,383.6329,1
895554734730702580,171.0,4.1825,0,0.1197,0.6202,0.2274,3.5658,383.6329,0
895994885036649235,94.0,6.3648,0,0.1141,0.8406,0.3311,4.4949,160.9753,0
896622548424447244,274.0,4.914,0,0.1367,0.8083,0.5108,3.0246,365.3628,0
897040971540183175,99.0,6.4687,0,0.0576,0.0,0.2033,4.7301,153.0204,0
897112829039880213,190.0,9.5199,0,0.0268,0.0,0.5101,2.4913,611.3177,0
897365153497672853,197.0,4.491,0,0.1102,0.6051,0.2121,3.9512,383.6329,1
897417528609036533,84.0,7.6241,0,0.0818,0.7052,0.1389,6.4731,332.1549,1
897542181554372210,200.0,1.5876,0,0.2679,0.6932,0.944,0.354,842.8006,0
897751089784730313,99.0,6.9504,0,0.0973,0.0,0.1817,5.4011,226.8979,0
897831204090859929,360.0,2.3412,1,0.1908,0.6376,0.3921,1.804,383.6329,1
897833280347435563,855.0,2.7956,1,0.1441,0.5469,0.5528,3.4585,276.7138,0
897917748902312174,103.0,8.6484,0,0.1001,0.9659,0.8458,6.8131,402.4574,0
898466186903072118,512.0,4.8904,0,0.1364,0.8034,0.4711,3.0061,365.3628,0
898543788176777504,216.0,6.3234,0,0.0567,0.0,0.2546,3.46,153.0204,0
898579588980226861,,3.8359,0,0.1448,0.7002,0.2904,2.6057,314.0505,1
899155407352514427,245.0,4.0768,0,0.1416,0.7189,0.2947,2.6553,258.2845,0
899292016907591427,111.0,6.7049,0,0.1016,0.7831,0.1985,5.0874,226.8979,0
899370629988417105,60.0,4.1728,0,0.1487,0.7691,0.4373,2.3351,365.3628,0
899496155500753527,567.0,3.4164,0,0.1558,0.6881,0.3142,2.3292,314.0505,1
899544156282323531,162.0,5.9156,0,0.1243,0.8593,0.7444,4.0525,358.0325,0
899570857858967003,156.0,3.0853,1,0.1628,0.6649,0.3213,2.1841,314.0505,0
899570869013091129,126.0,3.143,1,0.1602,0.6635,0.3143,2.2527,314.0505,0
899896319161551202,83.0,11.4784,0,0.0161,0.2013,0.2362,4.7819,371.5063,0
899901873122881376,111.0,11.3143,0,0.0206,0.2542,0.1208,7.1555,87.0557,0
899902784262456371,,5.1347,0,0.0732,0.0,0.5118,2.3686,446.6997,0
900273084979590877,484.0,6.0924,0,0.0581,0.4119,0.4099,1.9022,446.6997,0
900664326551405325,44.0,11.4055,0,0.0165,0.2042,0.2438,4.6801,371.5063,0
900780652938010521,133.0,4.5097,0,0.1096,0.6041,0.2113,3.9756,383.6329,1
901677059567040702,300.0,5.8333,0,0.1117,0.7631,0.2232,4.2461,226.8979,0
902010626468811080,,7.1985,0,0.0491,0.0,0.1856,4.8114,153.0204,0
902095290928524684,96.0,5.059,0,0.1121,0.0,0.2031,4.0691,314.0505,0
902103049718395074,35.0,9.0214,0,0.0975,0.9772,0.7231,7.1767,402.4574,0
902142120588141891,98.0,6.853,0,0.0487,0.3828,0.3438,1.9259,358.5659,1
902145091833204001,272.0,2.6611,1,0.1509,0.5526,0.5622,3.3124,276.7138,0
902273812442510813,48.0,4.0685,0,0.1108,0.5615,0.246,3.9518,188.3615,0
902288828828636529,270.0,4.3931,0,0.1219,0.6572,0.2246,3.5272,314.0505,0
902377066235617518,111.0,4.7426,0,0.1226,0.7039,0.2312,3.52,314.0505,0
902523889118644516,,4.5913,0,0.1246,0.0,0.2344,3.4327,314.0505,0
902824722083346695,113.0,5.9537,0,0.1089,0.7573,0.2115,4.4129,258.2845,0
903081205636636005,,6.0401,0,0.0587,0.0,0.4577,1.6969,446.6997,0
903169242383119644,62.0,4.0696,0,0.1091,0.553,0.2518,4.0339,188.3615,0
903591422099598338,328.0,2.7724,1,0.145,0.5472,0.5672,3.45,276.7138,0
903818441033819418,124.0,7.8772,0,0.0385,0.3421,0.3259,1.9407,397.8142,1
904234320459893593,46.0,7.7471,0,0.0437,0.0,0.174,4.9598,306.2093,0
904376450165385857,139.0,4.3757,0,0.1103,0.5929,0.2182,3.9383,383.6329,3
904418978771117050,475.0,2.8358,1,0.1425,0.5465,0.527,3.4698,276.7138,0
904618469567962173,227.0,3.3172,0,0.1589,0.6859,0.3214,2.2613,314.0505,1
905061654202270134,50000.0,0.7851,1,0.3656,0.6526,0.9626,0.76,842.8006,0
905062061591633051,50000.0,0.7851,1,0.3656,0.6526,0.9626,0.76,842.8006,0
905062144960239366,40000.0,0.7851,1,0.3656,0.6526,0.9626,0.76,842.8006,0
905062563622166187,50000.0,0.7851,1,0.3656,0.6526,0.9626,0.76,842.8006,0
905062664900490210,50000.0,0.7851,1,0.3656,0.6526,0.9626,0.76,842.8006,0
905063503492183947,40000.0,0.7851,1,0.3656,0.6526,0.9626,0.76,842.8006,0
905063580217104742,40000.0,0.7851,1,0.3656,0.6526,0.9626,0.76,842.8006,0
905063705455501417,40000.0,0.7851,1,0.3656,0.6526,0.9626,0.76,842.8006,0
905064058428432388,40000.0,0.7851,1,0.3656,0.6526,0.9626,0.76,842.8006,0
905064212562396056,40000.0,0.7851,1,0.3656,0.6526,0.9626,0.76,842.8006,0
905064695316701662,40000.0,0.7851,1,0.3656,0.6526,0.9626,0.76,842.8006,0
905073165997588103,145.0,9.1768,0,0.0969,0.9863,0.8691,7.3453,402.4574,0
905079624069976498,36.0,11.8202,0,0.0726,0.0,0.1319,10.0636,52.5755,0
905953984552276870,300.0,4.3453,1,0.0903,0.4825,0.4599,3.39,413.2855,0
906087590871201823,110.0,8.5809,0,0.0784,0.0,0.1321,7.227,217.7129,1
906125920606364571,65.0,4.0987,0,0.1497,0.7633,0.422,2.2837,365.3628,0
906409545154089516,174.0,5.1019,0,0.0743,0.4532,0.394,2.919,446.6997,1
906418845295635367,185.0,4.0801,0,0.1357,0.6896,0.2606,2.9837,314.0505,1
906547707773436357,98.0,4.6571,0,0.098,0.5545,0.2139,4.4702,188.3615,1
906706795051864773,63.0,5.9275,0,0.1015,0.0,0.1809,4.7516,354.858,1
906726971896064888,107.0,4.2176,1,0.0933,0.4869,0.4867,3.4298,413.2855,0
906735457944413780,34.0,7.1981,0,0.0538,0.0,0.1578,6.3847,182.5694,0
906802117186627137,31.0,7.2942,0,0.0528,0.0,0.156,6.4011,182.5694,0
907138251562451758,362.0,4.0412,0,0.1387,0.6991,0.2723,2.8353,314.0505,1
907159283163297665,338.0,2.3248,0,0.215,0.7147,0.7072,0.5986,253.4784,0
907264543028348019,,10.0083,0,0.072,0.0,0.1189,8.5497,86.1152,0
907306273104125830,210.0,4.4935,0,0.1102,0.6056,0.212,3.9506,383.6329,1
907315274490007987,537.0,1.8733,0,0.2401,0.6899,0.6643,0.6715,842.8006,0
907388547740495271,115.0,4.9849,0,0.0763,0.4569,0.4206,2.8834,446.6997,1
907432502225345917,82.0,7.666,0,0.0444,0.0,0.1754,4.9452,306.2093,0
907444313104296580,49.0,7.7285,0,0.0437,0.0,0.176,4.8837,306.2093,0
907458879966031819,63.0,7.7648,0,0.0434,0.0,0.1746,4.9238,306.2093,0
907475998974766052,141.0,12.5057,0,0.0694,0.9378,0.1214,10.7648,52.5755,0
907890802430849926,95.0,6.1952,0,0.1034,0.7437,0.191,4.7583,258.2845,0
908128997230207425,88.0,9.8234,0,0.0913,0.0,0.3866,7.9414,180.9846,0
908291853914544842,188.0,1.1548,1,0.3057,0.6586,0.789,0.6308,842.8006,1
908710283829772383,132.0,3.5262,0,0.161,0.7286,0.3886,1.9149,253.4784,0
908745761186788374,305.0,2.1988,1,0.1993,0.6376,0.4149,1.6953,383.6329,0
908754869087029201,305.0,2.1056,1,0.2069,0.6426,0.4341,1.5497,314.0505,0
908761754496201687,538.0,2.2096,1,0.1991,0.6392,0.4138,1.68,383.6329,0
908765197821047767,225.0,2.1496,1,0.2024,0.6375,0.4234,1.6594,383.6329,0
908770008164516239,228.0,2.1021,1,0.2068,0.6415,0.434,1.5644,314.0505,0
908819647156393784,189.0,3.0791,1,0.1371,0.5593,0.3607,3.3347,188.3615,0
908824861521419564,119.0,1.1456,1,0.3074,0.6596,0.8018,0.6023,842.8006,1
908976839770918543,562.0,3.4685,0,0.1551,0.6931,0.3156,2.3136,314.0505,1
908978514210836588,600.0,3.5018,0,0.154,0.6932,0.3125,2.3457,314.0505,1
909113424985120708,214.0,4.2371,0,0.1496,0.7837,0.5416,2.3517,365.3628,0
909578658283378016,639.0,1.8185,1,0.241,0.6793,0.6049,0.7313,842.8006,1
909591160735424661,212.0,13.6202,0,0.0095,0.0,0.6574,6.6445,100.1383,0
910074028570655881,,8.6824,0,0.0322,0.3116,0.268,2.7083,382.9801,2
910135278436646084,167.0,6.65,0,0.0995,0.0,0.1848,5.1434,226.8979,0
910258989284341492,97.0,4.9119,0,0.1352,0.7992,0.4308,3.0384,365.3628,0
910446177868506270,58.0,9.2531,0,0.0287,0.294,0.5916,2.2111,611.3177,0
910446184986141564,86.0,9.1952,0,0.0291,0.2964,0.6017,2.1527,611.3177,0
910737851830178728,222.0,7.641,0,0.099,0.8552,0.2301,5.8225,235.8681,0
910867963712347553,393.0,8.3096,0,0.035,0.326,0.2853,2.4146,382.9801,2
911003217128528192,255.0,4.3863,0,0.1284,0.0,0.2429,3.2705,314.0505,0
911708707673479585,286.0,2.8369,0,0.1908,0.0,0.6332,1.0139,253.4784,0
911883653190403875,252.0,3.4271,1,0.1491,0.0,0.2868,2.5582,314.0505,1
912190335524249561,29.0,9.9653,0,0.025,0.0,0.1708,4.8061,339.1098,3
912253370970448123,207.0,5.286,0,0.0708,0.4452,0.3972,2.7127,446.6997,1
912347557984790526,75.0,2.8295,1,0.1558,0.5967,0.3369,2.6877,383.6329,1
912397711519213633,122.0,9.6726,0,0.0783,0.0,0.1379,8.0483,172.7917,0
912500297664912395,87.0,8.59,0,0.0406,0.0,0.1357,6.784,221.9898,1
912522013503536290,186.0,5.729,0,0.0653,0.0,0.272,3.6453,153.0204,0
912674387121598284,151.0,5.2857,0,0.0708,0.445,0.4022,2.6823,446.6997,1
912885678182642961,384.0,3.8098,0,0.1616,0.0,0.7273,1.9216,365.3628,0
913148870475206987,76.0,5.314,0,0.0999,0.631,0.1823,4.5648,397.3531,1
913162040478577071,70.0,5.2981,0,0.1,0.63,0.1828,4.5543,397.3531,1
913186958646564902,100.0,6.6566,0,0.1105,0.846,0.3066,4.7932,160.9753,0
913749252939177162,89.0,6.645,0,0.1,0.7646,0.1872,5.1193,226.8979,0
913847216036583256,149.0,4.8816,0,0.1064,0.6256,0.197,4.1814,397.3531,1
914018747047650657,88.0,6.4104,0,0.1176,0.8717,0.578,4.5314,358.0325,1
914667559734022176,108.0,6.1466,0,0.1087,0.7766,0.2201,4.512,226.8979,0
914707875440241881,80.0,8.1254,0,0.0983,0.0,0.2748,6.249,180.9846,0
915164671501431449,105.0,6.271,0,0.0558,0.4056,0.6294,0.997,390.6212,0
915216880800481965,370.0,4.1706,0,0.101,0.5224,0.2808,4.4223,152.0856,0
915370265035854201,100.0,5.0775,0,0.1217,0.7396,0.2435,3.5755,258.2845,0
915471464535160138,297.0,4.0048,0,0.1245,0.6231,0.2371,3.3831,383.6329,0
916037966784835718,77.0,3.7307,1,0.1103,0.5216,0.3608,4.1984,152.0856,0
916058668836854207,81.0,6.3139,0,0.1186,0.8673,0.567,4.4329,358.0325,1
916068756723413501,78.0,6.4311,0,0.1174,0.8722,0.5732,4.5518,358.0325,1
916519697215774767,219.0,4.4694,0,0.1273,0.6964,0.2413,3.3087,314.0505,0
916658122724773865,80.0,6.4145,0,0.1173,0.8698,0.5431,4.5316,358.0325,1
916773154920005655,125.0,1.2385,1,0.2966,0.664,0.7779,0.5264,842.8006,0
917160370919077890,88.0,6.6625,0,0.0684,0.0,0.1498,6.3688,169.0158,1
917237913058067472,154.0,4.2986,0,0.1308,0.6931,0.2492,3.1674,314.0505,0
917275668634888013,88.0,6.613,0,0.0695,0.5289,0.1503,6.2987,169.0158,1
917294757690602460,107.0,11.2869,0,0.0627,0.0,0.0996,9.9483,86.1152,0
917436466621451250,111.0,6.3348,0,0.1046,0.7674,0.2021,4.7682,226.8979,0
917437798709572810,88.0,6.5713,0,0.0692,0.0,0.1521,6.2869,169.0158,1
917612454755858521,132.0,5.5315,0,0.1094,0.0,0.2006,4.2565,258.2845,1
917654077150035379,288.0,4.5465,0,0.1247,0.0,0.2337,3.4341,314.0505,0
917685628877003189,149.0,4.0446,0,0.139,0.7011,0.2742,2.8158,314.0505,1
917712480410294812,250.0,3.8726,0,0.1352,0.0,0.2542,3.0064,314.0505,1
918176450141784932,,4.9922,0,0.0758,0.0,0.602,2.3194,314.8131,0
918201474026282979,,4.9409,0,0.0989,0.0,0.1942,4.4731,421.1932,1
918209006228287352,305.0,2.8163,1,0.1432,0.5464,0.544,3.471,276.7138,0
918528521729892810,229.0,1.951,1,0.2021,0.5963,0.5211,2.2432,1063.742,0
918849406594871841,85.0,7.1924,0,0.107,0.0,0.3403,5.3063,160.9753,0
918910993555179394,40.0,8.0438,0,0.092,0.8319,0.1826,6.3288,165.1946,0
918954691553284666,,4.9609,0,0.1201,0.7157,0.2282,3.6447,258.2845,0
919063331751900827,442.0,5.076,0,0.1312,0.7971,0.3788,3.2239,365.3628,0
