listing_id,price,accommodates,bedrooms,bathrooms,room_type,property_type,review_scores_rating,occupancy_proxy,weekend_occupancy_proxy,summer_occupancy_proxy,winter_occupancy_proxy,total_review_count,recent_review_count,avg_review_length,estimated_annual_revenue,log_revenue,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,beds,minimum_nights,maximum_nights,has_availability,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,number_of_reviews_ly,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month,room_type_Hotel room,room_type_Private room,room_type_Shared room,property_type_clean_Entire home,property_type_clean_Entire rental unit,property_type_clean_Other,property_type_clean_Private room in home,property_type_clean_Private room in rental unit,Amenity_PCA_1,Amenity_PCA_2,Amenity_PCA_3,Amenity_PCA_4,Amenity_PCA_5,Cluster_ID
769917916142259276,175.0,8,3.0,1.5,Entire home/apt,Entire rental unit,4.91,0.5095890410958904,0.5192307692307693,1.0,0.0,11.0,1.0,162.9090909090909,32550.000000000004,10.390563369131012,0.0,1.0,2.0,1.0,1.0,North Lawndale,41.86704865251533,-87.70350256215133,4.0,32,365,1.0,29,179,11,1,0,2,4.91,5.0,5.0,5.0,4.27,4.91,f,1,0.38,False,False,False,False,True,False,False,False,-2.150578641070947,-1.7494195078528705,-0.3170653267304393,0.7030223103100179,0.6047950845854715,0
770062747399563893,474.0,4,2.0,2.0,Entire home/apt,Entire rental unit,5.0,0.4794520547945205,0.47115384615384615,1.0,0.0,2.0,0.0,258.5,82950.0,11.326005351001017,1.0,68.0,79.0,1.0,1.0,Near North Side,41.89097,-87.62285,2.0,32,365,1.0,0,190,2,0,0,2,5.0,4.5,4.5,5.0,5.0,5.0,t,33,0.14,False,False,False,False,True,False,False,False,1.5548499011443728,0.4366830215290727,-1.005676470594684,-0.96553581703165,0.3456191281791524,0
770277529175795790,278.0,5,2.0,1.0,Entire home/apt,Entire condo,4.86,0.547945205479452,0.5480769230769231,0.7934782608695652,0.6777777777777778,14.0,9.0,206.0,55600.0,10.925956465688445,0.0,1.0,1.0,1.0,1.0,West Town,41.89917001866856,-87.6682399945217,2.0,1,10,1.0,14,165,14,8,0,10,4.86,4.64,4.93,5.0,4.86,4.71,t,1,1.0,False,False,False,False,False,False,False,False,0.9066596479862644,-1.1482499641640889,-0.4558608568076772,0.7788364694968518,0.6875531955835571,0
770448806852730022,186.0,12,4.0,1.0,Entire home/apt,Entire home,4.5,0.0410958904109589,0.057692307692307696,0.0,0.0,44.0,8.0,158.72727272727272,2790.0,7.934155233536322,0.0,1.0,5.0,1.0,0.0,Morgan Park,41.68416,-87.67335,4.0,2,28,1.0,19,350,44,8,1,13,4.56,4.48,4.75,4.77,4.43,4.43,t,1,1.36,False,False,False,True,False,False,False,False,1.7718567077017062,-0.7866654344497295,-1.0153192078949895,0.3342011584899934,0.6643448530918042,4
770523073506526538,105.0,2,1.0,1.5,Entire home/apt,Entire rental unit,4.92,0.3726027397260274,0.38461538461538464,0.8043478260869565,0.022222222222222223,134.0,38.0,213.98507462686567,14280.000000000002,9.566685261452934,1.0,1.0,2.0,1.0,1.0,Grand Boulevard,41.81534,-87.61641,1.0,2,365,1.0,11,229,134,38,2,47,4.96,4.94,4.99,4.95,4.78,4.84,t,1,3.95,False,False,False,False,True,False,False,False,2.128801767736142,-0.3364510812057859,-0.0995136184459595,-0.0588238128976692,-1.171437576075896,1
770955055252576991,515.0,10,5.0,3.5,Entire home/apt,Entire home,4.54,0.038356164383561646,0.038461538461538464,0.0,0.0,39.0,9.0,278.9230769230769,7210.0,8.88336291691676,0.0,1.0,1.0,1.0,1.0,Lower West Side,41.856616696620094,-87.65248769447835,5.0,3,365,1.0,25,351,39,9,2,0,4.56,4.46,4.77,4.56,4.67,4.41,t,1,1.25,False,False,False,True,False,False,False,False,1.7226532691061016,1.220893172141812,1.282210189832157,-0.3640307149335153,0.3444271730919416,4
771239119413540300,324.0,14,7.0,4.0,Entire home/apt,Entire home,4.72,0.726027397260274,0.7788461538461539,1.0,0.4444444444444444,75.0,26.0,255.50666666666666,85860.0,11.36048498857772,0.0,1.0,1.0,1.0,1.0,Portage Park,41.9416,-87.76558,7.0,3,365,1.0,20,100,75,26,2,26,4.85,4.71,4.88,4.84,4.83,4.65,f,1,2.21,False,False,False,True,False,False,False,False,1.9899640779948888,-0.0744372911877824,-0.3590338421155662,0.0119181313684027,0.5844340979604745,4
771635681418578134,134.0,6,3.0,1.0,Entire home/apt,Entire rental unit,4.95,0.7616438356164383,0.7884615384615384,1.0,0.6555555555555556,96.0,22.0,221.21875,37252.0,10.525487757477535,1.0,1.0,1.0,1.0,1.0,Hermosa,41.92707,-87.7357,3.0,3,700,1.0,17,87,96,22,4,30,4.94,4.98,4.96,4.95,4.83,4.83,f,1,3.04,False,False,False,False,True,False,False,False,2.489357681695757,-0.752862283966911,0.3703196625047733,0.2567338367744414,-0.4420612775399595,1
771689364336750824,172.0,6,2.0,2.0,Entire home/apt,Entire rental unit,4.97,0.6383561643835617,0.6442307692307693,1.0,0.0,39.0,24.0,334.8974358974359,40076.0,10.598557882657921,1.0,1.0,1.0,1.0,1.0,Logan Square,41.91523616314063,-87.70765255449219,2.0,3,365,1.0,2,132,39,24,2,16,5.0,4.92,4.95,5.0,4.85,4.9,f,1,1.18,False,False,False,False,True,False,False,False,2.136372633752994,-0.51701528342578,-0.552478237361069,-0.4062120001758987,1.2524761039437564,1
771833143252848397,70.0,6,1.0,1.0,Entire home/apt,Entire rental unit,4.85,0.5561643835616439,0.5576923076923077,1.0,0.0,117.0,35.0,202.8803418803419,14210.0,9.561771591591862,1.0,18.0,18.0,1.0,1.0,Avondale,41.93495,-87.72365,2.0,1,365,1.0,12,162,117,35,3,43,4.84,4.83,4.93,4.93,4.83,4.77,f,18,3.51,False,False,False,False,True,False,False,False,1.2132665688683724,-0.5738884311041645,-0.5011988718520766,-0.8960535316377235,-1.4142491107670006,1
772022042817683681,116.0,7,1.0,1.5,Entire home/apt,Entire rental unit,4.83,0.07397260273972603,0.057692307692307696,0.0,0.0,114.0,41.0,247.0701754385965,3132.0,8.049746290952191,1.0,4.0,4.0,1.0,1.0,Lower West Side,41.85504,-87.66976,2.0,2,365,1.0,20,338,114,40,1,38,4.83,4.82,4.92,4.9,4.74,4.75,f,4,3.37,False,False,False,False,True,False,False,False,1.1492643901643542,-0.7605674073510578,-0.594507732452667,0.970336241894804,0.6198426005417684,1
772383533038998287,40.0,3,1.0,1.0,Entire home/apt,Entire rental unit,5.0,0.4986301369863014,0.4807692307692308,0.5869565217391305,0.4888888888888889,1.0,0.0,776.0,7280.000000000001,8.893023494394711,0.0,3.0,3.0,1.0,1.0,Logan Square,41.9306,-87.71996,2.0,32,365,1.0,0,183,1,0,0,0,5.0,5.0,5.0,5.0,3.0,5.0,f,2,0.04,False,False,False,False,True,False,False,False,0.345890679674075,-1.1140915300426266,-0.7478550346071355,0.0610986135640967,0.1326038419659539,0
772761488160509011,71.0,1,1.0,1.0,Private room,Private room in rental unit,4.92,0.3287671232876712,0.34615384615384615,0.8043478260869565,0.0,118.0,37.0,213.21186440677965,8519.999999999998,9.050288983827956,1.0,3.0,3.0,1.0,1.0,Lake View,41.93766585612336,-87.6538147777319,1.0,2,90,1.0,14,245,118,37,5,42,4.94,4.94,4.97,4.97,4.87,4.86,f,3,3.5,False,True,False,False,False,False,False,True,0.7880391088997651,-0.6137019969588948,-0.4612239392605876,0.583656153361665,1.0187271621513416,2
773214911162646829,77.0,2,1.0,1.0,Private room,Private room in rental unit,4.92,0.336986301369863,0.34615384615384615,0.7934782608695652,0.022222222222222223,117.0,41.0,236.4957264957265,9471.0,9.156095357123787,1.0,3.0,3.0,1.0,1.0,Lake View,41.9375873,-87.65380569999999,1.0,2,60,1.0,13,242,117,41,3,41,4.9,4.91,4.96,4.97,4.91,4.92,f,3,3.44,False,True,False,False,False,False,False,True,0.3312461781342399,-0.4885533502573438,-0.5727548451247523,0.284131505225951,1.0677838322227926,2
773277395382707715,74.0,1,1.0,1.0,Private room,Private room in rental unit,4.95,0.0547945205479452,0.028846153846153848,0.0,0.0,117.0,45.0,260.47008547008545,1480.0,7.300472814267799,1.0,3.0,3.0,1.0,1.0,Lake View,41.9375873,-87.65380569999999,1.0,2,90,1.0,16,345,117,45,4,40,4.95,4.94,4.97,4.96,4.9,4.86,f,3,3.51,False,True,False,False,False,False,False,True,0.5751309907874815,-0.5797101412172629,-0.4094473827757665,0.7019794035294615,1.2132071855206978,2
773908539670296526,148.0,6,3.0,1.0,Entire home/apt,Entire rental unit,4.86,0.08767123287671233,0.1346153846153846,0.0,0.0,100.0,35.0,279.6,4736.0,8.463159302923751,0.0,9.0,20.0,1.0,1.0,Lake View,41.93573,-87.64797,3.0,1,45,1.0,13,333,100,35,1,40,4.9,4.9,4.92,4.95,4.93,4.77,f,5,3.01,False,False,False,False,True,False,False,False,1.4446920356283113,-0.4581378994675378,-1.1428259076081897,-0.2605064556011281,-0.0120995679013682,1
774597192856116627,53.0,2,1.0,1.0,Private room,Private room in rental unit,4.33,0.13972602739726028,0.1346153846153846,0.0,0.0,9.0,2.0,203.33333333333334,2703.0,7.902487437162855,0.0,33.0,56.0,1.0,1.0,Near West Side,41.87094,-87.65396,1.0,32,365,1.0,0,314,9,2,1,0,4.22,4.44,4.89,4.89,4.78,4.33,t,31,0.27,False,True,False,False,False,False,False,True,0.1410576251727029,1.0070417479703009,0.4655495608095816,0.0966726377422738,-1.744443427387946,2
774617913244848660,171.0,6,3.0,1.0,Entire home/apt,Entire guest suite,4.73,0.6904109589041096,0.7211538461538461,1.0,0.5111111111111111,15.0,5.0,195.86666666666667,43092.0,10.67111584990838,1.0,11.0,11.0,1.0,1.0,Portage Park,41.94589796458483,-87.77272231039511,3.0,2,28,1.0,15,113,15,5,0,5,4.8,4.73,5.0,4.93,4.8,4.73,f,5,0.66,False,False,False,False,False,True,False,False,1.721616438671767,-1.3954913987016475,-0.26797304438315,0.1695162525227092,-1.0258992952352213,1
774706280523096121,203.0,4,2.0,1.0,Entire home/apt,Entire rental unit,5.0,0.947945205479452,0.9615384615384616,0.7934782608695652,1.0,7.0,0.0,210.42857142857142,70238.0,11.159658991305603,0.0,1.0,1.0,1.0,1.0,Avondale,41.94156,-87.72304,2.0,1,30,1.0,0,19,7,0,0,7,4.86,4.71,5.0,5.0,5.0,5.0,f,1,0.39,False,False,False,False,True,False,False,False,-1.0116776708519564,-0.6889216578971613,-0.6412481330476831,0.7075260822161938,0.8495093525411784,0
776322746144071304,367.0,6,0.0,0.0,Entire home/apt,Entire rental unit,4.44,0.0684931506849315,0.057692307692307696,0.0,0.0,9.0,0.0,259.77777777777777,9175.0,9.124346658809207,0.0,5.0,6.0,1.0,1.0,West Town,41.90753165897841,-87.66718659549952,1.0,1,365,1.0,9,340,9,0,0,0,4.89,4.67,4.56,4.78,5.0,4.67,t,5,0.32,False,False,False,False,True,False,False,False,-2.0329540875304755,-1.6443032092927847,-0.2026591062175783,0.2737441462797298,-0.1454064457271011,0
776336628989254573,137.0,6,3.0,1.0,Entire home/apt,Entire condo,4.66,0.11506849315068493,0.1346153846153846,0.2717391304347826,0.0,38.0,22.0,201.28947368421052,5754.0,8.657824321155983,0.0,1.0,1.0,1.0,1.0,West Ridge,41.99428,-87.707,4.0,1,1125,1.0,20,323,38,22,1,14,4.68,4.71,4.68,4.68,4.76,4.53,t,1,1.3,False,False,False,False,False,False,False,False,-0.1724246266505433,-1.273936663327791,-0.6864899588050883,1.7030647451041947,-0.6578972919918296,1
776573115534267510,190.0,2,1.0,1.0,Entire home/apt,Entire rental unit,,0.4931506849315068,0.5,0.0,1.0,0.0,0.0,0.0,34200.0,10.440010162389305,0.0,4.0,6.0,0.0,0.0,Loop,41.8772287,-87.6290111,1.0,32,1125,1.0,3,185,0,0,0,0,4.89,4.87,4.93,4.95,4.87,4.78,t,612,1.59,False,False,False,False,True,False,False,False,-2.085052497888217,1.981091305312626,-1.6446649811368683,0.2334742936107091,0.2759044059837484,0
776741327606724223,267.0,6,2.0,2.0,Entire home/apt,Entire condo,4.82,0.18904109589041096,0.19230769230769232,0.0,0.14444444444444443,118.0,48.0,231.85593220338984,18423.0,9.82140944150052,0.0,22.0,39.0,1.0,1.0,Near North Side,41.89347,-87.62769,3.0,3,365,1.0,7,296,118,48,4,43,4.84,4.9,4.78,4.78,4.91,4.77,f,14,3.55,False,False,False,False,False,False,False,False,1.643495948047709,-0.8511097394762022,-0.4436256978717517,-0.3524280311890777,0.3489280097302192,1
777051892890379932,255.0,8,4.0,1.0,Entire home/apt,Entire rental unit,4.89,0.9917808219178083,0.9903846153846154,1.0,0.9888888888888889,54.0,26.0,240.83333333333334,92310.0,11.432918589988027,1.0,1.0,1.0,1.0,0.0,Albany Park,41.9691492,-87.7198028,4.0,2,93,1.0,2,3,54,26,0,27,4.87,4.91,4.87,4.87,4.7,4.74,f,1,2.28,False,False,False,False,True,False,False,False,0.5886179819703132,-0.2660841023345921,0.4916411876751709,0.013233126275044,0.9998682889133156,1
777081569923692574,194.0,3,2.0,1.0,Entire home/apt,Entire home,4.94,0.27945205479452057,0.28846153846153844,0.8043478260869565,0.0,31.0,6.0,233.8709677419355,19788.0,9.892881506748903,1.0,1.0,1.0,1.0,0.0,Calumet Heights,41.73475,-87.58472,2.0,2,14,1.0,23,263,31,6,1,13,4.94,4.97,5.0,4.97,4.81,4.84,f,1,0.99,False,False,False,True,False,False,False,False,0.8709606272934471,-1.5055284584001578,-0.5377128516515971,1.2255291144845426,-0.0875336909034771,1
777399024172389904,236.0,2,1.0,1.0,Entire home/apt,Entire rental unit,5.0,0.5835616438356165,0.5769230769230769,0.0,1.0,1.0,0.0,129.0,50268.0,10.825143863908693,0.0,4.0,6.0,0.0,0.0,Near North Side,41.898904,-87.62797,1.0,32,1125,1.0,0,152,1,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,t,612,0.04,False,False,False,False,True,False,False,False,-1.9279472065554395,2.212633073557999,-1.7403919820992253,0.1777070556000316,0.6700156940035468,0
777399577291286339,195.0,2,1.0,1.0,Entire home/apt,Entire rental unit,,0.1726027397260274,0.17307692307692307,0.0,0.0,0.0,0.0,0.0,12285.000000000002,9.416215681723873,0.0,4.0,6.0,0.0,0.0,Near North Side,41.8945286,-87.63340520000003,1.0,32,1125,1.0,3,302,0,0,0,0,4.89,4.87,4.93,4.95,4.87,4.78,t,612,1.59,False,False,False,False,True,False,False,False,-2.1819195418660127,1.8627764538536704,-1.6464505634251818,0.0419499112566209,0.2075090986458742,0
777496291747246525,254.0,10,3.0,2.0,Entire home/apt,Entire rental unit,4.83,0.07123287671232877,0.09615384615384616,0.0,0.0,76.0,27.0,213.23684210526315,6603.999999999999,8.795582216956426,1.0,80.0,80.0,1.0,1.0,Near South Side,41.85567,-87.62502,4.0,2,365,1.0,18,339,76,27,1,30,4.87,4.82,4.92,4.87,4.74,4.68,t,80,2.25,False,False,False,False,True,False,False,False,2.9777581717074635,-0.9466807477972524,-1.3397871089839426,-1.3619854712515729,0.3601409170891032,1
777508171927458329,50.0,2,1.0,2.5,Private room,Private room in home,4.84,0.09315068493150686,0.10576923076923077,0.0,0.0,70.0,31.0,230.28571428571428,1700.0,7.438971592395862,1.0,10.0,10.0,1.0,1.0,East Garfield Park,41.88415,-87.71015,1.0,1,21,1.0,9,331,70,31,1,29,4.89,4.89,4.9,4.86,4.71,4.9,f,10,2.06,False,True,False,False,False,False,True,False,1.5292453181929804,0.0617488600491742,0.6227798361174399,0.2223603510215974,-0.9471807170047448,2
777531915103176211,140.0,4,1.0,1.0,Entire home/apt,Entire rental unit,4.99,0.9260273972602739,0.9230769230769231,1.0,1.0,84.0,33.0,241.73809523809524,47320.00000000001,10.76470945058247,0.0,1.0,1.0,1.0,1.0,West Town,41.8945032,-87.6633481,2.0,2,30,1.0,3,27,84,33,6,31,4.99,4.98,4.96,5.0,4.96,4.94,f,1,3.35,False,False,False,False,True,False,False,False,2.2624436057460264,-0.7301583609672433,-0.993818966860869,0.6581821315802163,-0.3593414041271899,1
777548831904551888,225.0,8,3.0,3.0,Entire home/apt,Entire home,4.96,0.021917808219178082,0.009615384615384616,0.0,0.0,53.0,17.0,232.8490566037736,1800.0,7.496097345175956,1.0,1.0,1.0,1.0,1.0,Douglas,41.82814968179045,-87.61867275264682,4.0,2,90,1.0,28,357,53,17,2,22,4.92,4.92,4.94,4.96,4.79,4.72,f,1,1.59,False,False,False,True,False,False,False,False,1.7367624862121835,-0.1469612428259656,0.0989385522626177,0.5275832773733499,0.0871334062029434,4
778523378410939381,184.0,2,0.0,1.0,Entire home/apt,Entire rental unit,4.95,0.6767123287671233,0.6923076923076923,1.0,0.0,92.0,35.0,259.6304347826087,45448.0,10.724346097163354,1.0,1.0,1.0,1.0,1.0,Lake View,41.93375331177288,-87.65248586560669,1.0,2,365,1.0,0,0,92,36,6,35,4.93,4.99,4.99,4.99,4.96,4.88,f,1,3.01,False,False,False,False,True,False,False,False,0.6773667585668735,-0.9183319001642958,-0.4798095910351836,0.7745456323358174,1.198170036970208,1
778686487878089624,305.0,6,3.0,1.0,Entire home/apt,Entire rental unit,5.0,0.14520547945205478,0.10576923076923077,0.0,0.2,32.0,5.0,283.59375,16165.0,9.69066555029379,0.0,1.0,1.0,1.0,1.0,Hermosa,41.9215356,-87.7312906,4.0,2,29,1.0,2,312,32,5,1,13,5.0,5.0,4.97,5.0,4.88,4.91,f,1,1.19,False,False,False,False,True,False,False,False,2.646595278322748,-1.935117670987501,-0.6212578627599654,0.0532719517955616,0.0491082578612883,1
779847692816018201,91.0,4,2.0,1.0,Entire home/apt,Entire rental unit,4.68,0.11506849315068493,0.1346153846153846,0.0,0.0,119.0,39.0,221.53781512605042,3822.0,8.248790733696413,0.0,5.0,5.0,1.0,0.0,Logan Square,41.92383,-87.69369,2.0,2,45,1.0,5,323,119,38,1,36,4.72,4.54,4.75,4.83,4.81,4.58,f,5,3.74,False,False,False,False,True,False,False,False,1.657309108736129,0.2034566301601694,0.0649695611150553,0.0174019784792958,-1.016405679209675,1
779923069020350721,88.0,6,2.0,1.0,Entire home/apt,Entire rental unit,4.65,0.536986301369863,0.5576923076923077,1.0,0.0,84.0,30.0,204.77380952380952,17248.0,9.755509449764629,0.0,11.0,88.0,1.0,1.0,Washington Park,41.7949,-87.61664,2.0,2,1125,1.0,19,169,84,30,2,34,4.75,4.74,4.83,4.9,4.26,4.46,f,6,2.51,False,False,False,False,True,False,False,False,2.795393739285925,-0.2089138710322342,-0.2813192685263139,0.0875468623823182,-0.5286183591219002,1
780431576971958994,232.0,8,3.0,3.0,Entire home/apt,Entire home,4.87,0.08493150684931507,0.07692307692307693,0.0,0.12222222222222222,62.0,20.0,262.7741935483871,7192.0,8.880863609867356,1.0,1.0,1.0,1.0,1.0,Portage Park,41.95666,-87.78441,4.0,2,1125,1.0,17,334,62,20,2,27,4.85,4.89,4.97,4.94,4.9,4.79,f,1,2.08,False,False,False,True,False,False,False,False,3.150328679383613,-1.225009584600368,-1.4114622063722366,-0.0972286402582597,0.088418806532033,4
780444774240062817,274.0,8,3.0,2.0,Entire home/apt,Entire home,4.81,0.6027397260273972,0.6346153846153846,1.0,0.011111111111111112,31.0,13.0,220.2258064516129,60280.0,11.006772241852998,1.0,3.0,3.0,1.0,1.0,West Ridge,41.98940332602662,-87.70243127941808,4.0,1,9,1.0,10,145,31,13,1,16,4.81,4.77,4.9,4.87,4.81,4.71,f,3,1.06,False,False,False,True,False,False,False,False,2.297666276401554,-1.3028832279660034,-0.7778545097410987,0.1068881006832653,0.3624364105886922,4
781066042735737365,89.0,6,2.0,1.0,Entire home/apt,Entire rental unit,4.88,0.052054794520547946,0.04807692307692308,0.0,0.0,123.0,46.0,206.66666666666666,1691.0,7.433666540166168,1.0,18.0,18.0,1.0,1.0,Brighton Park,41.82384,-87.70089,3.0,1,365,1.0,11,346,123,46,3,36,4.81,4.85,4.93,4.98,4.71,4.8,f,18,3.86,False,False,False,False,True,False,False,False,2.6396374049248927,-1.0663750142491852,-1.076630370860834,-0.1010864469843507,-0.8188843646936355,1
781186064034113431,220.0,4,1.0,1.0,Private room,Room in hotel,4.84,0.8547945205479452,0.8653846153846154,1.0,1.0,126.0,32.0,141.015873015873,68640.0,11.13664530282029,1.0,17.0,18.0,1.0,1.0,Loop,41.88413,-87.63025,2.0,1,365,1.0,15,53,126,32,4,44,4.88,4.79,4.88,4.79,4.92,4.82,t,17,3.81,False,True,False,False,False,True,False,False,-1.6196353260718506,-0.3323532794738937,-0.404032334300876,-2.042163673583649,-1.307584637237205,2
781240611652369638,101.0,5,3.0,1.0,Entire home/apt,Entire rental unit,4.86,0.336986301369863,0.36538461538461536,0.17391304347826086,0.16666666666666666,145.0,42.0,246.83448275862068,12423.0,9.427385364828522,1.0,1.0,1.0,1.0,1.0,Lower West Side,41.856417679395015,-87.6564166828743,3.0,3,365,1.0,4,242,145,41,3,51,4.9,4.82,4.92,4.97,4.73,4.84,t,1,4.34,False,False,False,False,True,False,False,False,1.4468077177882273,-1.49913080932041,-0.6795638971646062,0.4731056544904367,-0.4551248947002292,1
781756975718097383,250.0,4,2.0,2.0,Entire home/apt,Entire rental unit,,0.0136986301369863,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,1250.0,7.1316985104669115,0.0,1.0,1.0,0.0,1.0,Oakland,41.82824,-87.60451,2.0,1,365,0.0,26,360,0,0,0,0,4.89,4.87,4.93,4.95,4.87,4.78,f,1,1.59,False,False,False,False,True,False,False,False,-2.954391316753235,-2.218512184125487,-0.4018418586305259,-0.1006921672875601,-0.0053890414344158,0
781892187390860266,106.0,2,2.0,1.0,Private room,Private room in rental unit,,0.019178082191780823,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,742.0000000000001,6.610696044717759,0.0,1.0,1.0,1.0,1.0,Irving Park,41.94343,-87.73007,1.0,32,365,1.0,23,358,0,0,0,0,4.89,4.87,4.93,4.95,4.87,4.78,f,1,1.59,False,True,False,False,False,False,False,True,-2.791673085558625,-2.2155675506598227,0.2866258327945947,-0.6155438551120602,0.4241144248761453,2
781987855586644266,324.0,14,6.0,5.0,Entire home/apt,Entire home,4.8,0.7780821917808219,0.8365384615384616,1.0,0.4111111111111111,50.0,12.0,249.7,92016.0,11.42972862156967,1.0,1.0,1.0,1.0,0.0,Grand Boulevard,41.81628,-87.6208,9.0,2,365,1.0,13,81,50,12,1,21,4.68,4.76,4.92,4.86,4.48,4.64,t,1,1.62,False,False,False,True,False,False,False,False,3.023156376705133,-0.9214474279099942,-1.4011790510939697,0.4696410967721504,0.1403638912176031,4
782446409146218784,260.0,4,1.0,1.0,Entire home/apt,Entire rental unit,,0.10684931506849316,0.10576923076923077,0.0,0.0,0.0,0.0,0.0,10140.000000000002,9.224341891611996,0.0,24.0,24.0,1.0,1.0,Near North Side,41.9032387,-87.63486329999999,1.0,32,365,1.0,0,326,0,0,0,0,4.89,4.87,4.93,4.95,4.87,4.78,f,24,1.59,False,False,False,False,True,False,False,False,-1.946237599981646,-0.128076944217053,0.1587026985934053,-1.1239672627587445,0.5835618327904443,0
782631935395854850,131.0,3,1.0,1.0,Entire home/apt,Entire rental unit,5.0,0.873972602739726,0.8942307692307693,1.0,0.8222222222222222,15.0,0.0,243.26666666666668,41789.0,10.640412355441962,0.0,1.0,1.0,1.0,1.0,Logan Square,41.92097254410717,-87.70311221256823,1.0,2,5,1.0,5,46,15,0,0,0,5.0,5.0,5.0,5.0,5.0,4.87,f,1,0.49,False,False,False,False,True,False,False,False,0.3888739986603688,0.3438728419564087,1.2938706977754495,0.1934730741490236,1.2516706676875793,0
784000151755154810,119.0,6,2.0,2.0,Entire home/apt,Entire rental unit,4.96,0.9178082191780822,0.9230769230769231,1.0,1.0,97.0,34.0,167.48453608247422,39865.0,10.593279109282712,0.0,12.0,12.0,1.0,1.0,Near West Side,41.8793253,-87.6819041,3.0,2,90,1.0,17,30,97,34,5,37,4.96,4.82,5.0,4.94,4.75,4.82,f,3,2.98,False,False,False,False,True,False,False,False,2.3952198655002497,-0.736786928795121,-0.9980690666571664,0.0194897541770052,0.4920408271482517,1
784193936878363811,160.0,2,1.0,1.0,Entire home/apt,Entire rental unit,5.0,0.136986301369863,0.1346153846153846,0.0,0.0,8.0,5.0,360.125,8000.0,8.987321812850125,1.0,2.0,3.0,1.0,1.0,Near North Side,41.90521,-87.63152,1.0,32,365,1.0,14,315,8,5,1,2,4.88,5.0,5.0,5.0,4.75,4.75,f,2,0.3,False,False,False,False,True,False,False,False,1.306957040880865,1.342323562068013,0.8902204217238971,-1.740715169173121,0.3407891709470252,0
785423932330914663,216.0,2,1.0,1.0,Entire home/apt,Entire rental unit,,0.11506849315068493,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,9072.0,9.11305824916963,0.0,4.0,6.0,0.0,0.0,Near North Side,41.890516,-87.635955,1.0,32,1125,1.0,5,323,0,0,0,0,4.89,4.87,4.93,4.95,4.87,4.78,t,612,1.59,False,False,False,False,True,False,False,False,-1.9939376007952816,2.15549224516292,-1.8035471029621264,0.2084289203788,0.550193111260027,0
785426710087480770,197.0,2,1.0,1.0,Entire home/apt,Entire rental unit,5.0,0.0410958904109589,0.038461538461538464,0.0,0.0,1.0,0.0,52.0,2954.9999999999995,7.991592282068092,0.0,4.0,6.0,0.0,0.0,Near North Side,41.8945286,-87.63340520000003,1.0,32,1125,1.0,15,350,1,0,0,1,5.0,5.0,5.0,5.0,5.0,5.0,t,612,0.05,False,False,False,False,True,False,False,False,-2.1819195418660127,1.8627764538536704,-1.6464505634251818,0.0419499112566209,0.2075090986458742,0
785426990771160204,207.0,2,1.0,1.0,Entire home/apt,Entire rental unit,,0.7643835616438356,0.7692307692307693,0.31521739130434784,1.0,0.0,0.0,0.0,57752.99999999999,10.963947890054659,0.0,4.0,6.0,0.0,0.0,Near North Side,41.8945286,-87.63340520000003,1.0,32,1125,1.0,0,86,0,0,0,0,4.89,4.87,4.93,4.95,4.87,4.78,t,612,1.59,False,False,False,False,True,False,False,False,-2.0705105130649626,2.0540997018353924,-1.7321163356782134,0.1290498901751727,0.4631562719004382,0
785428954368670590,244.0,2,1.0,1.0,Entire home/apt,Entire rental unit,,0.11232876712328767,0.10576923076923077,0.0,0.0,0.0,0.0,0.0,10004.0,9.210840247017833,0.0,4.0,6.0,0.0,0.0,Near North Side,41.890516,-87.635955,1.0,32,1125,1.0,0,324,0,0,0,0,4.89,4.87,4.93,4.95,4.87,4.78,t,612,1.59,False,False,False,False,True,False,False,False,-2.1276639849613983,2.080533793348329,-1.7462022383978673,0.1517676476392865,0.3718837433489232,0
785429252974057580,323.0,4,2.0,2.0,Entire home/apt,Entire rental unit,4.0,0.3589041095890411,0.34615384615384615,0.0,0.6777777777777778,2.0,1.0,984.0,42313.00000000001,10.652873279543263,0.0,4.0,6.0,0.0,0.0,Near North Side,41.8911616,-87.62226299999999,2.0,32,1125,1.0,0,234,2,1,0,0,4.5,3.0,4.5,4.5,5.0,4.0,t,612,0.07,False,False,False,False,True,False,False,False,-2.1276639849613983,2.080533793348329,-1.7462022383978673,0.1517676476392865,0.3718837433489232,0
